55039,Kingfish B,-38.6,148.19,31.4,IDV60701:IDV60801
95527,Moree,-29.49,149.85,213,IDN60801
95529,Miles,-26.66,150.18,304.8,IDQ60801
95533,Texas,-28.85,151.17,295,IDQ60801
95541,Inverell,-29.78,151.11,582,IDN60801
95543,Gayndah,-25.62,151.62,110.9,IDQ60801
95551,Toowoomba,-27.54,151.91,640.9,IDQ60801:IDQ60901
95565,Hervey Bay,-25.32,152.88,12.98,IDQ60701:IDQ60801
95566,Beerburrum,-26.96,152.96,48,IDQ60801:IDQ60901
95570,Grafton Airport,-29.76,153.03,25.09,IDN60801
95571,Grafton AgRS,-29.62,152.96,25,IDN60801
95572,Nambour,-26.64,152.94,53.24,IDQ60801:IDQ60901
95575,Beaudesert AWS,-27.97,152.99,47.81,IDQ60801:IDQ60901
95581,Logan City,-27.68,153.19,14,IDQ60801:IDQ60901
95591,Redcliffe,-27.22,153.09,12.6,IDQ60701:IDQ60801:IDQ60901
95600,Jurien Bay,-30.31,115.03,1.6,IDW60701:IDW60801
95602,Busselton Jetty,-33.63,115.34,3,IDW60701:IDW60801
95603,Kellerberrin,-31.62,117.72,250,IDW60801
95604,Gosnells,-32.05,115.98,10,IDW60801:IDW60901
95605,Hillarys Point Boat Harbour,-31.83,115.74,0,IDW60701:IDW60801:IDW60901
95606,Lancelin,-31.02,115.33,1.5,IDW60701:IDW60801
95607,Garden Island,-32.24,115.68,6,IDW60701:IDW60801:IDW60901
95609,Lancelin (Defence),-30.84,115.23,3.41,IDW60701:IDW60801
95610,Bickley,-32.01,116.14,384,IDW60801:IDW60901
95611,Busselton Airport,-33.68,115.4,16.3,IDW60801
95612,Gingin Airport,-31.46,115.86,73,IDW60801
95613,Pemberton,-34.45,116.04,174,IDW60801
95614,Karnet,-32.44,116.08,286,IDW60801:IDW60901
95615,Beverley,-32.11,116.92,199,IDW60801
95616,Pingelly,-32.53,117.08,297,IDW60801
95617,Shannon,-34.57,116.34,210,IDW60801
95618,Wagin,-33.31,117.34,256,IDW60801
95620,Melville Water,-31.99,115.83,0,IDW60701:IDW60801:IDW60901
95621,Collie East,-33.36,116.17,200,IDW60801
95622,Donnybrook,-33.57,115.82,63,IDW60801
95623,Jarrahwood,-33.8,115.67,130,IDW60801
95624,Merredin,-31.48,118.28,315,IDW60801
95625,Cunderdin Airport,-31.62,117.22,216.7,IDW60801
95626,Narembeen,-32.07,118.4,276,IDW60801
95627,Hyden,-32.44,118.9,299,IDW60801
95628,Ongerup,-33.96,118.48,286,IDW60801
95629,Dalwallinu,-30.28,116.67,324.5,IDW60801
95631,Goomalling,-31.3,116.83,239,IDW60801
95632,Bridgetown,-33.95,116.13,178.66,IDW60801
95634,Southern Cross Airport,-31.24,119.36,347.4,IDW60801
95635,Hopetoun North,-33.93,120.13,26,IDW60701:IDW60801
95636,Jacup,-33.89,119.11,305,IDW60801
95637,Lake Grace,-33.1,118.46,286,IDW60801
95638,Esperance Airport,-33.68,121.83,142,IDW60801
95639,Salmon Gums RS,-32.99,121.62,249,IDW60801
95640,Wandering,-32.67,116.67,275,IDW60801
95641,Witchcliffe,-34.03,115.1,80,IDW60801
95642,Norseman Airport,-32.21,121.75,262.5,IDW60801
95644,Munglinup West,-33.55,120.7,220,IDW60801
95646,Forrest,-30.85,128.11,159,IDW60801
95647,Walpole North,-34.95,116.72,73,IDW60701:IDW60801
95648,Esperance Harbour,-33.87,121.9,0,IDW60701:IDW60801
95649,Point Avoid,-34.67,135.34,35,IDS60701:IDS60801
95653,Thevenard,0,0,0,IDS60801
95654,Wudinna Airport,-33.04,135.45,86.4,IDS60801
95658,Roxby Downs,-30.49,136.87,99.21,IDS60801
95659,Minlaton Airport,-34.75,137.53,32,IDS60701:IDS60801
95660,Andamooka,-30.45,137.17,76,IDS60801
95661,Port Lincoln Airport,-34.6,135.88,8.5,IDS60701:IDS60801
95662,Minnipa RS,-32.84,135.15,165,IDS60801
95663,Cummins Airport,-34.25,135.71,60.11,IDS60801
95664,Whyalla,-33.05,137.52,9.3,IDS60701:IDS60801
95666,Port Augusta,-32.51,137.72,13.97,IDS60701:IDS60801
95667,Clare,-33.82,138.59,395,IDS60801
95668,Gluepot,-33.76,140.13,57,IDS60801
95669,Price,-34.3,138,2,IDS60801
95670,Snowtown,-33.77,138.22,109.1,IDS60801
95671,Roseworthy,-34.51,138.68,65,IDS60801:IDS60901
95674,Turretfield,-34.55,138.83,116,IDS60801
95675,Outer Harbor (Black Pole),-34.73,138.47,6.27,IDS60701:IDS60801:IDS60901
95676,Edinburgh,-34.71,138.62,16.54,IDS60801:IDS60901
95677,Parafield,-34.8,138.63,9.5,IDS60801:IDS60901
95678,Mount Lofty,-34.98,138.71,685,IDS60801:IDS60901
95679,Sellicks Hill,-35.33,138.5,385.7,IDS60801:IDS60901
95681,Delta,-30.1,145.33,109,IDN60801
95682,Mount Hope,-32.83,145.88,209,IDN60801
95683,Cultana (Defence),-32.68,137.37,171,IDS60801
95684,Holsworthy (Defence),-34.08,150.9,165,IDN60801:IDN60901
95686,Marrangaroo (Defence),-33.43,150.13,955,IDN60801
95687,Renmark Airport,-34.2,140.68,31.5,IDS60801
95692,Pooncarie,-33.39,142.57,53,IDN60801
95695,Wilcannia Airport,-31.52,143.38,94.3,IDN60801
95697,Ivanhoe Airport,-32.88,144.31,100,IDN60801
95699,White Cliffs AWS,-30.85,143.07,158,IDN60801
95704,Griffith,-34.25,146.07,134,IDN60801
95705,Yanco,-34.62,146.43,164,IDN60801
95706,Narrandera Airport,-34.7,146.51,145,IDN60801
95707,Lake Cargelligo,-33.28,146.37,169,IDN60801
95708,Condobolin Airport,-33.07,147.21,192.6,IDN60801
95709,West Wyalong,-33.94,147.2,257,IDN60801
95710,Trangie,-31.99,147.95,215,IDN60801
95715,Walgett,-30.04,148.12,133,IDN60801
95716,Goulburn Airport,-34.81,149.73,640,IDN60801:IDN60903
95717,Parkes Airport,-33.13,148.24,323.3,IDN60801
95718,Coonamble,-30.98,148.38,181.3,IDN60801
95719,Dubbo,-32.22,148.58,284,IDN60801
95721,Cowra,-33.84,148.65,300.4,IDN60801
95722,Temora,-34.43,147.51,280.5,IDN60801
95723,Yass,0,0,0,IDN60801:IDN60903
95725,Orange AgIn,-33.32,149.08,922,IDN60801
95726,Orange Airport,-33.38,149.13,944.65,IDN60801
95727,Dunedoo,-32.02,149.4,388,IDN60801
95728,Coonabarabran Airport,-31.33,149.27,645,IDN60801
95729,Coffs Harbour Airport,-30.32,153.12,3.5,IDN60701:IDN60801
95734,Narrabri,-30.32,149.83,229.02,IDN60801
95735,Oberon,-33.7,149.87,1088,IDN60801
95740,Gunnedah Airport,-30.95,150.25,262.57,IDN60801
95744,Springwood,-33.71,150.58,320,IDN60801:IDN60901
95745,Port Kembla Harbour,-34.47,150.91,0,IDN60701:IDN60801
95746,Quirindi,-31.51,150.68,390,IDN60801
95747,Murrurundi Gap,-31.74,150.79,729.4,IDN60801
95748,Albion Park,-34.56,150.79,8,IDN60701:IDN60801
95749,Kiama,-34.65,150.86,15.5,IDN60701:IDN60801
95752,Wattamolla,-34.14,151.12,44,IDN60701:IDN60801:IDN60901
95753,Richmond,-33.6,150.78,19,IDN60801:IDN60901
95754,Merriwa,-32.19,150.17,375,IDN60801
95756,Kurnell,-34,151.21,4,IDN60701:IDN60801:IDN60901
95757,Lucas Heights (ANSTO),-34.05,150.98,140,IDN60801:IDN60901
95758,Scone Airport,-32.03,150.83,221.4,IDN60801
95761,Holsworthy,-33.99,150.95,68.16,IDN60801:IDN60901
95762,Tamworth Airport,-31.07,150.84,394.9,IDN60801
95765,Sydney Olympic Park,-33.83,151.07,4,IDN60801:IDN60901
95766,Sydney Harbour,-33.84,151.26,6,IDN60701:IDN60801:IDN60901
95767,Lake Macquarie - Cooranbong,-33.09,151.46,6,IDN60701:IDN60801:IDN60901
95768,North Head,-33.82,151.3,90,IDN60701:IDN60801:IDN60901
95770,Norah Head,-33.28,151.58,18.8,IDN60701:IDN60801:IDN60901
95771,Cessnock Airport,-32.79,151.34,61,IDN60801
95772,Lostock,-32.33,151.46,200,IDN60801
95773,Armidale Airport,-30.53,151.62,1079,IDN60801
95774,Mangrove Mountain,-33.29,151.21,305,IDN60801:IDN60901
95778,Forster,-32.18,152.51,4,IDN60801
95779,Nelson Bay,-32.71,152.16,25,IDN60801
95784,Taree Airport,-31.89,152.51,8,IDN60701:IDN60801
95805,Cape Borda,-35.75,136.6,158,IDS60701:IDS60801:IDT60701
95806,Stenhouse Bay,-35.28,136.94,42,IDS60701:IDS60801
95807,Kingscote,-35.71,137.52,6.23,IDS60701:IDS60801
95811,Victor Harbor,-35.55,138.6,8,IDS60701:IDS60801:IDS60901
95812,Murray Bridge,-35.12,139.26,33,IDS60801:IDS60901
95813,Karoonda,-35.09,139.9,72,IDS60801
95814,Meningie,-35.69,139.34,3,IDS60801
95815,Keith West,-36.11,140.33,27,IDS60801
95816,Robe Airport,-37.18,139.81,3,IDS60701:IDS60801:IDV60701
95818,Pallamana,-35.06,139.23,45,IDS60801:IDS60901
95822,Dartmoor,-37.92,141.26,51,IDV60801
95823,Padthaway,-36.65,140.52,37,IDS60801
95825,Casterton,-37.58,141.33,130.6,IDV60801
95826,Portland Harbour,-38.34,141.61,0,IDS60701:IDV60701:IDV60801
95827,Kanagulk,-37.12,141.8,188.8,IDV60801
95831,Walpeup,-35.12,142,105,IDV60801
95832,Edenhope,-37.02,141.27,155,IDV60801
95833,Kyabram,-36.34,145.06,105,IDV60801
95835,Longerenong,-36.67,142.3,133,IDV60801
95836,Tatura,-36.44,145.27,114,IDV60801
95837,Rutherglen,-36.1,146.51,175,IDV60801
95838,Edi Upper,-36.74,146.47,365,IDV60801
95839,Horsham,-36.67,142.17,133.8,IDV60801
95840,Westmere,-37.71,142.94,226,IDV60801
95843,Strathbogie,-36.85,145.73,501,IDV60801
95845,Mount Gellibrand,-38.23,143.79,261,IDV60801
95853,Castlemaine,-37.08,144.24,330,IDV60801
95864,St Kilda Harbour RMYS,-37.86,144.96,6.4,IDV60701:IDV60801:IDV60901
95866,Essendon Airport,-37.73,144.91,78.4,IDV60801:IDV60901
95867,Scoresby,-37.87,145.26,80,IDV60801:IDV60901
95869,Deniliquin,-35.56,144.95,94,IDN60801
95872,Fawkner Beacon,-37.95,144.93,17,IDV60701:IDV60801:IDV60901
95874,Viewbank,-37.74,145.1,66.1,IDV60801:IDV60901
95881,Wonthaggi,-38.61,145.6,51.9,IDV60701:IDV60801
95890,Yarram Airport,-38.56,146.75,17.9,IDV60701:IDV60801
95895,Corowa,-35.99,146.36,143,IDN60801
95896,Albury,-36.07,146.95,163.5,IDN60801:IDV60801
95901,Mount Baw Baw,-37.84,146.27,1561,IDV60801
95904,Lakes Entrance,-37.87,148.01,4,IDV60701:IDV60801
95907,East Sale Airport,-38.1,147.14,5.3,IDV60701:IDV60801
95908,Thredbo Village,-36.5,148.3,1380,IDN60801
95909,Thredbo Top Station,-36.49,148.29,1957,IDN60801:IDN60903
95913,Mount Moornapa,-37.75,147.14,480,IDV60801
95916,Cabramurra,-35.94,148.38,1482.4,IDN60801:IDN60903
95918,Orbost,-37.69,148.47,62.65,IDV60701:IDV60801
95925,Mount Ginini,-35.53,148.77,1760,IDN60801:IDN60903
95929,Merimbula,-36.91,149.9,1.5,IDN60701:IDN60801
95931,Bega,-36.67,149.82,41,IDN60801
95935,Narooma,-36.21,150.14,25,IDN60701:IDN60801:IDN60903
95936,Melbourne (Olympic Park),-37.83,144.98,7.53,IDV60701:IDV60801:IDV60901
95937,Moruya Airport,-35.9,150.14,4,IDN60701:IDN60801:IDN60903
95940,Point Perpendicular,-35.09,150.8,85,IDN60701:IDN60801
95952,Mount Read,-41.84,145.54,1119.5,IDT60801
95953,Strathgordon,-42.77,146.05,322,IDT60801
95954,Cape Grim,-40.68,144.69,86,IDT60701:IDT60801:IDV60701
95956,Luncheon Hill,-41.15,145.15,344,IDT60801
95957,Wynyard,-41,145.73,12,IDT60701:IDT60801:IDV60701
95958,Scotts Peak,-43.04,146.27,408,IDT60801
95959,Liawenee,-41.9,146.67,1057,IDT60801
95960,Devonport Airport,-41.17,146.43,8,IDT60701:IDT60801:IDV60701
95961,Low Rocky Point,-42.98,145.5,34,IDT60701:IDT60801
95962,Warra,-43.06,146.7,495,IDT60801
95963,Burnie Port,-41.05,145.91,0,IDT60701:IDT60801
95964,Low Head,-41.05,146.79,3,IDT60701:IDT60801:IDV60701
95966,Launceston Airport,-41.55,147.22,166.9,IDT60801
95967,Cape Bruny AWS,-43.49,147.14,59.7,IDT60701:IDT60801:IDT60901
95969,Cressy,-41.73,147.08,148,IDT60801
95972,Campania,-42.69,147.43,45,IDT60801:IDT60901
95973,Bridport,0,0,0,IDT60801
95974,Fingal,-41.64,147.97,237,IDT60801
95977,Grove,-42.98,147.08,65,IDT60801:IDT60901
95979,kunanyi / Mount Wellington,-42.9,147.24,1260.47,IDT60801:IDT60901
95981,St Helens,-41.34,148.28,48,IDT60701:IDT60801
95984,Orford,-42.55,147.88,14,IDT60701:IDT60801:IDT60901
95985,Swan Island,-40.73,148.12,15,IDT60701:IDT60801
95986,Tasman Island,-43.24,148,240,IDT60701:IDT60801:IDT60901
95987,Spring Bay,-42.55,147.93,0,IDT60701:IDT60801
95988,Maria Island,-42.66,148.02,28,IDT60701:IDT60801:IDT60901
95989,Bicheno,-41.87,148.3,11,IDT60701:IDT60801
95995,Lord Howe Island Windy Point,-31.54,159.07,4,IDN60701:IDN60801
96995,Christmas Island,-10.45,105.69,261,IDW60701:IDW60801
96996,Cocos Island,-12.19,96.83,3,IDW60701:IDW60801
99049,Nug Nug,-36.69,146.68,224,IDV60801
99052,Mt Pendergrast,-37.83,144.86,21,IDV60801
99054,Ensay,-37.32,147.76,345,IDV60801
99058,CFS Mobile A,-34.95,138.52,2,IDS60801
99059,CFS Mobile B,-34.95,138.52,2,IDS60801
99066,Buffalo Range,-36.92,146.82,1145,IDV60801
99071,PORTABLE RFSNSW01,-33.59,151.01,914,IDN60801
99072,PORTABLE RFSNSW02,-35.27,148.24,267,IDN60801
99082,PORTABLE QFRA BR,-26.8,153.13,10,IDQ60801
99083,PORTABLE QFRB BR,-27.46,153.04,20,IDQ60801
99084,PORTABLE QFRC SER,-27.77,153.25,204,IDQ60801
99107,PORTABLE RFSNSW04,-33.41,150.98,197,IDN60801
99110,PORTABLE RFSNSW07,-30.31,153.12,48,IDN60801
99111,PORTABLE RFSNSW08,-33.51,150.63,589,IDN60801
99112,PORTABLE QFRD SWR,-27.54,151.91,637,IDQ60801
99113,PORTABLE QFRE NCR,-25.51,152.72,11,IDQ60801
99114,PORTABLE QFRF CR,-23.82,150.82,37,IDQ60801
99115,PORTABLE QFRG NR,-19.2,146.52,30,IDQ60801
99117,PORTABLE QFRH FNR,-16.95,145.75,715,IDQ60801
99118,PORTABLE RFSNSW09,-31.81,151.59,953,IDN60801
99122,PORTABLE QFRI (Inglewood),-28.42,151.1,286,IDQ60801
99123,PORTABLE QFRJ (North Tamborine),-27.94,153.19,527,IDQ60801
99124,PORTABLE QFRK (Ravenshoe),-17.61,145.49,922,IDQ60801
99125,PORTABLE QFRL (Mt Fox),-18.82,145.79,645,IDQ60801
99132,PORTABLE RFSNSW19,-36.19,149.71,156,IDN60801
99133,PORTABLE RFSNSW20,-31.04,149.37,583,IDN60801
99137,TFS A,-41.08,145.89,359,IDT60801
99139,TFS C,-41.48,147.17,746,IDT60801
99140,PWS A,-41.66,144.93,323,IDT60801
99141,PWS B,-42.71,145.94,35,IDT60801
99142,PWS C,-43.42,146.15,25,IDT60801
99145,ACT PCS1,-35.41,148.9,1338,IDN60801:IDN60903
99146,ACT PCS2,-35.33,149.05,552,IDN60801:IDN60903
99148,Davey Gorge (PWS),-43.15,145.95,50,IDT60801
99151,Dove River (PWS),-41.6,145.97,50,IDT60801
99206,Lombadina,-16.52,122.92,42,IDW60701:IDW60801
99217,Solomon Airport,-22.25,117.85,611.47,IDW60801
99218,Cowley Beach (Defence),-17.69,146.11,4.25,IDQ60701:IDQ60801
99255,Colpoys Point,-32.23,115.7,3,IDW60701:IDW60801:IDW60901
99312,Coondewanna,-22.96,118.81,697.63,IDW60801
99313,Barimunya,-22.67,119.16,629.17,IDW60801
99367,Hay Point,-21.29,149.3,7,IDQ60701:IDQ60801
99400,Degrussa Aerodrome,-25.56,119.29,550.91,IDW60801
99434,Mount Keith,-27.29,120.55,542.33,IDW60801
99435,Wellcamp Airport,-27.55,151.78,436.98,IDQ60801:IDQ60901
99501,Gunn Point,-12.25,131.04,25,IDD60701
99510,Charles Point,-12.39,130.63,14,IDD60701:IDD60801:IDD60901
99736,Fortescue Dave Forrest,-22.29,119.43,474.6,IDW60801
99737,Christmas Creek,-22.36,119.65,437.21,IDW60801
99738,Singleton (Defence),-32.7,151.16,125,IDN60801
99742,High Range (Wanganderry),-34.33,150.27,813.6,IDN60801
99749,Port Pirie Airport AWS,-33.24,138,12,IDS60701:IDS60801
99752,PORTABLE RFSNSW10,-33.37,150.75,282,IDN60801
99756,PORTABLE RFSNSW14,-36.69,149.84,274,IDN60801
99762,Tidbinbilla,-35.46,148.94,883,IDN60801:IDN60903
99763,Mullion,-35.11,148.85,750,IDN60801:IDN60903
99764,Kowen Forest,-35.31,149.32,720,IDN60801:IDN60903
99765,Gudgenby,-35.73,148.98,1035,IDN60801:IDN60903
99786,PORTABLE RFSNSW15,-35.35,149.25,40,IDN60801
99789,PORTABLE RFSNSW17,-29.91,153.13,330,IDN60801
99791,PORTABLE RFSNSW52,-35.49,146.97,146,IDN60801
99792,PORTABLE RFSNSW53,-34.44,146.9,205,IDN60801
99794,TFS D,-42.88,147.33,40,IDT60801
99795,PORTABLE VPHA (DELWP),-37.83,144.86,256,IDV60801
99796,PORTABLE VPHB (DELWP),-37.83,144.86,837,IDV60801
99806,Warragul (Nilma North),-38.13,145.99,134.11,IDV60801
99809,PORTABLE VPHC (DELWP),-37.83,144.86,100,IDV60801
99810,PORTABLE VPHD (DELWP),-37.83,144.86,100,IDV60801
99811,PORTABLE VPHE (DELWP),-37.83,144.86,100,IDV60801
99812,PORTABLE VPHF (DELWP),-37.83,144.86,100,IDV60801
99975,Mueller Ridge,-42.8,146.4,790,IDT60801
99976,Razorback,-43.15,146.44,378,IDT60801
99977,Upper Russell,-42.93,146.74,668,IDT60801
99997,PORTABLE RFSNSW55,-33.67,150.56,410,IDN60801
99998,PORTABLE RFSNSW51,-35.49,146.97,228,IDN60801
99999,PORTABLE NPWS NSW02,-33.1,150.07,983,IDN60801
